price,ram,internal_memory,screen_size,screen_tech,refresh_rate,camera_main_resolution,camera_count,brand,price_category,screen_resolution_k,chip_model,chip_model_encoded,brand_encoded,screen_tech_encoded,screen_resolution_k_encoded
8890000.0,12.0,256,6.7,Flexible AMOLED On-cell,120.0,50,2,Nothing,High,HD,Dimensity 7350 pro,9791981.447124304,9805771.799628943,9884080.519480519,8634637.256053168
14250000.0,16.0,1024,6.8,AMOLED,120.0,50,3,Nubia,High,HD,Snapdragon 8 gen 2,14199465.638046164,10686475.839172356,9014675.89118673,8450971.988991197
7450000.0,12.0,256,6.6,IPS LCD,120.0,64,3,Realme,Medium,HD,Snapdragon 695,8498655.844155844,5811214.52041934,4392873.934982215,8634637.256053168
4450000.0,6.0,128,6.3,P-OLED,90.0,16,2,Google,Medium,FHD,Snapdragon 855,9810779.85770843,14633498.991797678,9884080.519480519,19559819.54785794
1890000.0,4.0,64,6.56,IPS LCD,60.0,13,1,Tecno,Low,HD,Helio a22,9544362.399505256,6176693.506493507,4344381.985756178,8402907.66897336
24950000.0,16.0,1024,6.82,LTPO AMOLED,120.0,50,4,OPPO,Premium,FHD,Snapdragon 8 e,14307673.957621327,9154231.33116883,11967733.495670995,19413642.463597007
7950000.0,8.0,256,6.4,Super AMOLED,90.0,108,2,Realme,Medium,HD,Helio G99,7513474.582560296,6188148.897614014,7228245.286971093,8308181.232125276
5990000.0,8.0,128,6.67,AMOLED,120.0,200,3,Xiaomi,Medium,HD,Helio G99ULTRA,9631981.447124304,7907867.622033139,9032217.12458396,8308181.232125276
25500000.0,4.0,512,6.1,Super Retina XDR OLED,60.0,12,2,Apple,Premium,HD,A15 Bionic,11589264.415584417,18863897.687678173,17391463.079777364,8308181.232125276
4250000.0,12.0,512,6.67,IPS LCD,90.0,50,2,OPPO,Medium,HD,Dimensity 6300,7704737.824675324,9207062.380242707,4344381.985756178,8402907.66897336
27590000.0,6.0,256,6.7,OLED,60.0,12,3,Apple,Premium,HD,A14 Bionic,11291809.147374364,18863897.687678173,10590238.349885408,8308181.232125276
3750000.0,8.0,256,6.64,IPS LCD,90.0,50,2,Vivo,Medium,HD,Snapdragon 680,8143365.921578421,8969971.649974223,4396241.229006258,8450971.988991197
37990000.0,12.0,256,7.6,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,FHD,Snapdragon 8 gen 3,15675951.232441029,13302820.887445888,18209374.0824393,19413642.463597007
24490000.0,12.0,256,6.73,AMOLED,60.0,50,3,Xiaomi,Premium,FHD,Snapdragon 8 gen 2,13909838.66133866,7742930.647583708,8922798.009097502,19371577.179962892
11950000.0,16.0,512,6.78,AMOLED,120.0,50,3,Honor,High,HD,Snapdragon 8 gen 3,16102073.68142062,11405509.844993716,9032217.12458396,8308181.232125276
7750000.0,12.0,256,6.7,Fluid AMOLED,120.0,50,3,OnePlus,Medium,HD,Snapdragon 782g,9653709.563164108,10818775.162337663,9936247.990105132,8402907.66897336
9350000.0,12.0,256,6.55,Fluid AMOLED,120.0,48,4,OnePlus,High,HD,Snapdragon 870,9310430.014430014,12093040.25974026,9925067.099567099,8518776.899995312
4450000.0,8.0,256,6.7,Super AMOLED Plus,120.0,108,3,Samsung,Medium,HD,Exynos 1380 8,9649124.30426716,13574247.88255223,9685953.399541633,8402907.66897336
2890000.0,4.0,128,6.745,IPS LCD,90.0,50,2,Realme,Low,HD,Tiger t612,9334618.6540732,6119544.246451223,4463947.352049148,8392006.16412573
17250000.0,16.0,1024,6.78,LTPO AMOLED,120.0,200,3,Vivo,Premium,HD,Dimensity 9400,10407461.321287408,9073320.485965647,12473494.036575668,8402907.66897336
22990000.0,12.0,256,6.8,Dynamic AMOLED 2X,120.0,200,4,Samsung,Premium,FHD,Snapdragon 8 gen 3,16102073.68142062,12822850.58099795,18414076.376004945,19970160.039960038
11050000.0,16.0,256,6.74,Fluid AMOLED,120.0,50,3,OnePlus,High,HD,Snapdragon 8 gen 1,13600415.584415585,10031842.581660762,9861418.536009444,8392006.16412573
3590000.0,8.0,256,6.56,IPS LCD,120.0,50,1,Itel,Medium,HD,Helio G99,7512278.816525963,8010081.261595547,4396241.229006258,8450971.988991197
5150000.0,6.0,128,6.5,IPS LCD,60.0,13,2,Realme,Medium,HD,Dimensity 700,8899650.432900432,5811214.52041934,4392873.934982215,8634637.256053168
3450000.0,8.0,256,6.6,IPS LCD,120.0,50,3,Realme,Medium,HD,Snapdragon 695,8562247.957852127,5983575.499638394,4396241.229006258,8450971.988991197
13450000.0,16.0,1024,6.59,AMOLED,120.0,50,3,OPPO,High,HD,Dimensity 9400,10572678.712591756,8497237.133237133,9082156.038961038,8392006.16412573
10950000.0,12.0,512,6.78,AMOLED,120.0,50,2,Vivo,High,HD,Snapdragon 7 gen 3,9254847.166265259,8969971.649974223,9014675.89118673,8450971.988991197
21950000.0,12.0,512,6.7,LTPO2 AMOLED,120.0,50,3,OPPO,Premium,FHD,Snapdragon 8 gen 1,12704056.747600226,9207062.380242707,9884080.519480519,19371577.179962892
3850000.0,8.0,256,6.88,IPS LCD,120.0,13,1,Xiaomi,Medium,HD,Snapdragon 4 gen 2,9096733.766233766,7742930.647583708,4344381.985756178,8402907.66897336
4450000.0,12.0,512,6.78,AMOLED,144.0,50,2,Vivo,Medium,HD,Snapdragon 7 gen 3,9273022.607022606,9073320.485965647,8922798.009097502,8402907.66897336
5350000.0,12.0,512,6.64,IPS LCD,240.0,50,2,Vivo,Medium,HD,Dimensity 6020,9349316.667522201,8969971.649974223,4396241.229006258,8450971.988991197
4090000.0,4.0,128,6.43,AMOLED,90.0,50,4,Xiaomi,Medium,HD,Snapdragon 680,8143365.921578421,7852799.846710074,9014675.89118673,8450971.988991197
6950000.0,8.0,256,6.4,Super AMOLED,120.0,50,3,Samsung,Medium,HD,Exynos 1380 8,9637219.5423624,13424795.765908169,7437844.981893155,8450971.988991197
7450000.0,8.0,256,6.6,Super AMOLED,120.0,48,3,Samsung,Medium,HD,Dimensity 1080,9478255.017709563,13801570.887445888,7407607.030900134,8634637.256053168
3790000.0,6.0,128,6.745,IPS LCD,90.0,50,2,Realme,Medium,HD,Tiger t612,9334618.6540732,6119544.246451223,4463947.352049148,8392006.16412573
9650000.0,16.0,1024,6.67,AMOLED,144.0,64,2,ZTE,High,HD,Snapdragon 8 gen 2,14199465.638046164,9000458.817498293,9014675.89118673,8450971.988991197
9550000.0,12.0,512,6.67,OLED,120.0,160,3,Honor,High,HD,Snapdragon 782g,9571891.381345926,10854671.614100186,10126660.111317253,8634637.256053168
4690000.0,8.0,256,6.67,AMOLED,60.0,64,2,Tecno,Medium,HD,Helio G85,7144669.728944209,6016971.804015213,9014675.89118673,8450971.988991197
6250000.0,8.0,128,6.43,"Super AMOLED, 120Hz",120.0,64,3,Realme,Medium,HD,Dimensity 1200,9274233.766233766,6119544.246451223,9688200.487012986,8392006.16412573
8850000.0,12.0,256,6.78,AMOLED,120.0,50,2,Vivo,High,HD,Snapdragon 7 gen 3,9273022.607022606,9073320.485965647,8922798.009097502,8402907.66897336
5490000.0,8.0,256,6.67,AMOLED,120.0,64,2,Tecno,Medium,HD,Helio G99,7579459.129106187,5989721.369539551,8930213.511876725,8634637.256053168
9690000.0,12.0,512,6.67,AMOLED,120.0,50,2,Xiaomi,High,HD,Snapdragon 8,9871049.41753132,7852799.846710074,9014675.89118673,8450971.988991197
7250000.0,12.0,512,6.7,LTPO AMOLED,120.0,50,3,Google,Medium,FHD,Tensor 8,9884080.519480519,15573800.324675325,12428915.728715727,19970160.039960038
15050000.0,8.0,128,6.78,Super AMOLED,120.0,48,4,OnePlus,Premium,FHD,Snapdragon 865,9600046.540964633,11420050.557854975,7437844.981893155,19559819.54785794
3650000.0,8.0,256,6.67,AMOLED,120.0,108,3,Xiaomi,Medium,HD,Snapdragon 685,8904464.415584415,7588956.679683952,9112274.266970143,8518776.899995312
7350000.0,8.0,256,6.77,AMOLED,120.0,50,2,Vivo,Medium,HD,Snapdragon 7 gen 3,9254847.166265259,8969971.649974223,9014675.89118673,8450971.988991197
5650000.0,12.0,256,6.78,AMOLED,120.0,108,2,Tecno,Medium,HD,Helio G99,7557106.187929717,6050317.799847212,9112274.266970143,8518776.899995312
9050000.0,12.0,512,6.7,OLED,144.0,50,3,Motorola,High,HD,Snapdragon 7 gen 3,9273022.607022606,9875929.717341483,10606840.645840645,8402907.66897336
2990000.0,8.0,256,6.6,IPS LCD,60.0,50,2,ZTE,Low,HD,Unisoc t606,8685067.099567099,9674753.246753247,4382790.110510607,8518776.899995312
3650000.0,4.0,128,6.5,IPS LCD,90.0,50,4,Xiaomi,Medium,HD,Helio G88,8835483.766233766,7907867.622033139,4416913.256554766,8308181.232125276
7450000.0,12.0,256,6.67,AMOLED,120.0,64,3,Xiaomi,Medium,HD,Snapdragon 7 gen 2,9884080.519480519,7588956.679683952,9112274.266970143,8518776.899995312
7350000.0,12.0,512,6.7,AMOLED,120.0,50,2,Realme,Medium,HD,Snapdragon 7,8887237.129919888,5983575.499638394,9014675.89118673,8450971.988991197
7990000.0,12.0,512,6.67,AMOLED,120.0,64,3,Xiaomi,Medium,HD,Dimensity 8300 ultra,9896743.35188621,7588956.679683952,9112274.266970143,8518776.899995312
4650000.0,6.0,64,6.4,Super AMOLED,60.0,64,4,Realme,Medium,HD,Snapdragon 730g,9459635.234330887,5811214.52041934,7407607.030900134,8634637.256053168
8550000.0,8.0,256,6.78,AMOLED,120.0,50,2,Vivo,High,HD,Snapdragon 6 gen 1,8540400.358262427,9073320.485965647,8922798.009097502,8402907.66897336
7500000.0,8.0,128,6.5,Amoled,90.0,48,4,OPPO,Medium,HD,Snapdragon 765g,9227461.321287408,8497237.133237133,9884080.519480519,8392006.16412573
20490000.0,16.0,512,5.92,Super AMOLED,144.0,50,2,Asus,Premium,HD,Snapdragon 8 gen 2,13909838.66133866,13670042.378673958,7209051.738583996,8402907.66897336
6450000.0,8.0,128,6.7,Super AMOLED Plus,120.0,64,3,Samsung,Medium,HD,Snapdragon 778g,9354538.28929691,13613271.633629527,9333955.988455988,8392006.16412573
7950000.0,18.0,512,6.8,AMOLED,165.0,64,3,Nubia,Medium,HD,Snapdragon 888,11451812.070282659,11255491.145218419,9112274.266970143,8518776.899995312
7250000.0,12.0,512,6.67,AMOLED,120.0,50,2,Vivo,Medium,HD,Dimensity 7200,9563983.060417842,9073320.485965647,8922798.009097502,8402907.66897336
9490000.0,4.0,128,6.1,IPS LCD,60.0,12,1,Apple,High,HD,A13 Bionic,9870552.875695731,19347162.02844774,4344381.985756178,8402907.66897336
14550000.0,16.0,512,6.7,AMOLED,120.0,50,3,OPPO,High,HD,Snapdragon 8 gen 1,12930619.320638737,9115399.48138342,9014675.89118673,8450971.988991197
7080000.0,8.0,256,6.4,AMOLED,90.0,50,3,OPPO,Medium,HD,Dimensity 1300,9884080.519480519,9115399.48138342,9014675.89118673,8450971.988991197
4350000.0,6.0,128,6.9,IPS LCD,90.0,50,3,Tecno,Medium,HD,Helio G88,9030504.799548278,6176693.506493507,4344381.985756178,8402907.66897336
7000000.0,8.0,256,6.67,AMOLED,120.0,108,3,Xiaomi,Medium,HD,Snapdragon 778g,9227096.68109668,7742930.647583708,8922798.009097502,8402907.66897336
17350000.0,16.0,512,6.78,LTPO4 AMOLED,144.0,50,3,Vivo,Premium,FHD,Snapdragon 8 gen 2,13982232.207792208,8832342.27994228,9919450.487012986,19419711.802902978
3690000.0,8.0,128,6.78,LCD,60.0,50,1,Tecno,Medium,HD,Helio G99,7557106.187929717,6050317.799847212,8109581.323438466,8518776.899995312
10950000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,3,OnePlus,High,HD,Snapdragon 8 e,14307673.957621327,12093040.25974026,11967733.495670995,8518776.899995312
4950000.0,12.0,512,6.72,IPS LCD,120.0,108,3,ZTE,Medium,HD,Unisoc t820 8,9884080.519480519,9000458.817498293,4396241.229006258,8450971.988991197
14890000.0,8.0,128,6.4,Dynamic AMOLED 2X,120.0,50,3,Samsung,High,HD,Exynos 2200 8,9884080.519480519,13574247.88255223,19141569.43056943,8402907.66897336
6950000.0,12.0,256,6.78,AMOLED,144.0,108,3,Infinix,Medium,HD,Dimensity 8200,9753400.432900432,8570053.67965368,8930213.511876725,8634637.256053168
11990000.0,12.0,256,6.67,AMOLED,120.0,108,3,Xiaomi,High,HD,Snapdragon 888,11285929.717341483,7907867.622033139,9032217.12458396,8308181.232125276
15450000.0,16.0,1024,6.6,AMOLED,120.0,50,3,OPPO,Premium,HD,Dimensity 9400 plus,9996743.35188621,9154231.33116883,9112274.266970143,8518776.899995312
5790000.0,8.0,256,6.72,IPS LCD,60.0,64,3,OPPO,Medium,HD,Snapdragon 695,8498655.844155844,9404846.753246753,4392873.934982215,8634637.256053168
4750000.0,6.0,64,6.39,"AMOLED, 6.39 inches, 1080 x 2340 pixels, 19.5:9",60.0,48,3,Xiaomi,Medium,HD,Snapdragon 710,9334656.588470817,7852799.846710074,9884080.519480519,8450971.988991197
7750000.0,16.0,1024,6.78,LTPO AMOLED,144.0,50,2,Vivo,Medium,HD,Snapdragon 8 gen 3,16102073.68142062,8987866.719139446,12428915.728715727,8308181.232125276
2450000.0,4.0,64,6.22,IPS LCD,60.0,12,2,Xiaomi,Low,HD,Snapdragon 439,9522933.828076685,7907867.622033139,4416913.256554766,8308181.232125276
7450000.0,12.0,256,6.0,OLED,120.0,48,3,Vivo,Medium,HD,Snapdragon 870,9313628.942486085,9073905.208193868,10833669.964955678,8392006.16412573
2550000.0,4.0,128,6.88,IPS LCD,120.0,50,1,Xiaomi,Low,HD,Snapdragon 4,9884080.519480519,7852799.846710074,4396241.229006258,8450971.988991197
13950000.0,24.0,1024,6.82,LTPO AMOLED,120.0,50,3,OnePlus,High,FHD,Snapdragon 8 e,15388331.960722204,10230671.135316297,12428915.728715727,19970160.039960038
21190000.0,12.0,512,6.7,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,FHD,Exynos 2400,10894417.843026537,13574247.88255223,19141569.43056943,19371577.179962892
16990000.0,8.0,256,6.6,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,HD,Snapdragon 8 gen 1,13727574.734356552,12822850.58099795,18414076.376004945,8308181.232125276
30990000.0,12.0,128,6.8,Dynamic AMOLED 2X,120.0,108,4,Samsung,Premium,FHD,Exynos 2100 8,10687345.926800473,12822850.58099795,18414076.376004945,19970160.039960038
14950000.0,16.0,1024,6.31,AMOLED,120.0,50,3,Vivo,High,HD,Dimensity 9500,10566591.756070016,9073320.485965647,8922798.009097502,8402907.66897336
19950000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,4,OPPO,Premium,HD,Dimensity 9500,10597504.216073781,9115399.48138342,12260284.8253566,8450971.988991197
5490000.0,6.0,128,6.47,AMOLED,60.0,108,5,Xiaomi,Medium,HD,Snapdragon 730g,9423113.495200451,7588956.679683952,9112274.266970143,8518776.899995312
9950000.0,12.0,512,6.78,AMOLED,120.0,50,2,Vivo,High,HD,Dimensity 8050,9610073.199527744,9073905.208193868,9082156.038961038,8392006.16412573
10490000.0,12.0,512,6.78,AMOLED,120.0,50,2,Vivo,High,HD,Snapdragon 7 gen 3,9059387.012987014,8987866.719139446,9032217.12458396,8308181.232125276
4150000.0,4.0,128,6.6,IPS LCD,60.0,50,4,Samsung,Medium,HD,Snapdragon 695,8804291.223927587,13302820.887445888,4382790.110510607,8518776.899995312
6950000.0,12.0,512,6.67,AMOLED,120.0,200,3,Xiaomi,Medium,HD,Helio G99 ULTRA,9603886.209029065,7907867.622033139,9032217.12458396,8308181.232125276
13650000.0,12.0,256,6.81,LTPO OLED,120.0,50,3,Meizu,High,FHD,Snapdragon 8 gen 2,14587032.207792206,9539387.012987014,14295815.684315685,19413642.463597007
2250000.0,8.0,256,6.74,IPS LCD,90.0,32,1,Realme,Low,HD,Tiger t612 8,8654077.316017317,5983575.499638394,4396241.229006258,8450971.988991197
13790000.0,8.0,128,6.1,Dynamic AMOLED 2X,120.0,50,3,Samsung,High,HD,Snapdragon 8 gen 2,13982232.207792208,13801570.887445888,19144026.839826837,8634637.256053168
12150000.0,16.0,1024,6.78,AMOLED,120.0,50,3,ZTE,High,HD,Snapdragon 8 gen 2,13982232.207792208,8797550.324675325,8930213.511876725,8634637.256053168
2350000.0,4.0,64,6.39,AMOLED,60.0,48,3,Vsmart,Low,HD,Helio p60,9884080.519480519,7107550.324675324,9082156.038961038,8392006.16412573
2450000.0,4.0,64,6.88,IPS LCD,120.0,50,1,Xiaomi,Low,HD,Snapdragon 4,9884080.519480519,8068072.034632035,4463947.352049148,8392006.16412573
21990000.0,12.0,256,6.36,CrystalRes AMOLED,120.0,50,3,Xiaomi,Premium,HD,Snapdragon 8 e,14307673.957621327,7588956.679683952,9884080.519480519,8518776.899995312
5350000.0,8.0,128,6.67,IPS LCD,120.0,64,4,Xiaomi,Medium,HD,Snapdragon 765g,9151317.099567099,8032423.5633647395,4392873.934982215,8634637.256053168
16150000.0,12.0,512,6.5,OLED,120.0,12,4,Sony,Premium,FHD,Snapdragon 888,11301812.070282659,12542862.824675325,10126660.111317253,19419711.802902978
18990000.0,12.0,256,6.36,LTPO OLED,120.0,50,3,Xiaomi,Premium,HD,Snapdragon 8 gen 3,15675951.232441029,7588956.679683952,14295815.684315685,8518776.899995312
6250000.0,16.0,512,6.78,AMOLED,144.0,50,2,Vivo,Medium,HD,Snapdragon 8,9871049.41753132,8969971.649974223,9014675.89118673,8450971.988991197
6050000.0,8.0,256,6.55,AMOLED,120.0,108,3,Xiaomi,Medium,HD,Snapdragon 778g,9354538.28929691,8068072.034632035,9082156.038961038,8392006.16412573
5050000.0,8.0,256,6.57,AMOLED Mini Camera,60.0,48,3,Xiaomi,Medium,HD,Dimensity 820,9772933.828076685,7907867.622033139,9738200.487012986,8308181.232125276
15650000.0,8.0,256,6.1,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,HD,Snapdragon 8 gen 1,12248471.04978355,13801570.887445888,19144026.839826837,8634637.256053168
5690000.0,8.0,256,6.67,AMOLED,120.0,108,3,Infinix,Medium,HD,Dimensity 8050,9610073.199527744,8460720.346320346,9082156.038961038,8392006.16412573
3550000.0,8.0,256,6.78,AMOLED,120.0,108,1,Tecno,Medium,HD,Helio G100,9511891.381345926,6176693.506493507,8922798.009097502,8402907.66897336
7050000.0,12.0,256,6.83,AMOLED,120.0,50,2,Realme,Medium,HD,Snapdragon 7,8838207.792207792,5811214.52041934,8930213.511876725,8634637.256053168
7450000.0,12.0,256,6.77,AMOLED,120.0,50,2,Vivo,Medium,HD,Snapdragon 7 gen 3,9160720.346320348,9073905.208193868,9082156.038961038,8392006.16412573
2350000.0,6.0,128,6.71,IPS LCD,90.0,8,2,Xiaomi,Low,HD,Helio G36,8840852.042160738,7852799.846710074,4396241.229006258,8450971.988991197
4950000.0,12.0,512,6.67,OLED,120.0,48,3,Xiaomi,Medium,FHD,Dimensity 8200,9645343.628834933,7852799.846710074,10640471.212382432,19559819.54785794
7450000.0,64.0,64,6.5,Super AMOLED,60.0,64,4,Realme,Medium,HD,Snapdragon 855,9704874.458874458,5811214.52041934,7407607.030900134,8634637.256053168
7690000.0,8.0,256,6.67,OLED,120.0,50,2,Realme,Medium,HD,Dimensity 7300,9018523.476523476,6188148.897614014,10590238.349885408,8308181.232125276
7950000.0,16.0,1024,6.78,LTPO AMOLED,144.0,50,2,Vivo,Medium,HD,Snapdragon 8 gen 3,15453158.54978355,9073905.208193868,11746066.829004327,8392006.16412573
11590000.0,4.0,128,6.1,Super Retina XDR OLED,60.0,12,2,Apple,High,HD,A15 Bionic,12686726.310726311,19317722.845336482,17459177.365491647,8518776.899995312
16950000.0,8.0,512,6.7,Foldable Dynamic LTPO AMOLED 2X | Màn phụ: Super AMOLED,120.0,12,2,Samsung,Premium,HD,Exynos 2400,11316733.766233766,13613271.633629527,10825700.487012986,8392006.16412573
4990000.0,8.0,256,6.5,Super AMOLED,90.0,50,3,Samsung,Medium,HD,Dimensity 6300,8157296.909986565,13302820.887445888,7577429.773929774,8518776.899995312
8950000.0,12.0,256,6.62,OLED,120.0,50,3,OPPO,High,HD,Snapdragon 888,11142345.546972997,9115399.48138342,10640471.212382432,8450971.988991197
3990000.0,4.0,128,6.67,LCD,60.0,8,1,OPPO,Medium,HD,Snapdragon 6,9419164.108618654,9404846.753246753,8350560.389610389,8634637.256053168
3850000.0,8.0,128,6.82,IPS LCD,90.0,50,1,Tecno,Medium,HD,Helio G99,7579459.129106187,5989721.369539551,4392873.934982215,8634637.256053168
9950000.0,16.0,512,6.78,AMOLED,144.0,50,2,Vivo,High,HD,Dimensity 9200,10556733.766233766,9073905.208193868,9082156.038961038,8392006.16412573
7090000.0,12.0,256,6.78,AMOLED,144.0,50,2,Vivo,Medium,HD,Snapdragon 8,10088464.415584415,8832342.27994228,8930213.511876725,8634637.256053168
6950000.0,8.0,128,6.5,Super AMOLED,120.0,50,3,Samsung,Medium,HD,Snapdragon 888,11285929.717341483,12822850.58099795,7228245.286971093,8308181.232125276
2950000.0,8.0,256,6.88,IPS LCD,120.0,50,1,Xiaomi,Low,HD,Helio G81 ULTRA,9525314.780457636,7742930.647583708,4344381.985756178,8402907.66897336
16250000.0,16.0,1024,6.73,LTPO AMOLED,120.0,200,4,Xiaomi,Premium,FHD,Snapdragon 8 e,14307673.957621327,7588956.679683952,11967733.495670995,19413642.463597007
5650000.0,12.0,256,6.7,AMOLED,120.0,50,3,Realme,Medium,HD,Dimensity 8100,9297026.538678711,6188148.897614014,9032217.12458396,8308181.232125276
4250000.0,4.0,64,5.88,AMOLED,60.0,12,2,Xiaomi,Medium,HD,Snapdragon 710,9330982.290436836,7588956.679683952,9112274.266970143,8518776.899995312
27250000.0,12.0,1024,7.6,Chính: Foldable Dynamic AMOLED 2X | Phụ: Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,FHD,Snapdragon 8 gen 2,14222146.353646355,13613271.633629527,9884080.519480519,19536329.449961804
16150000.0,24.0,1024,6.85,AMOLED,144.0,64,3,ZTE,Premium,HD,Snapdragon 8 e,15157479.31138629,8313200.2734108,9082156.038961038,8392006.16412573
29950000.0,12.0,512,8.03,Màn trong: Foldable LTPO4 AMOLED | Màn ngoài: AMOLED,120.0,50,3,Vivo,Premium,FHD,Snapdragon 8 gen 2,14199465.638046164,8969971.649974223,9884080.519480519,19559819.54785794
2600000.0,8.0,256,6.74,IPS LCD,90.0,50,2,Xiaomi,Low,HD,Helio G85,7014766.955266955,7907867.622033139,4416913.256554766,8308181.232125276
12950000.0,12.0,256,6.67,AMOLED,144.0,64,3,Xiaomi,High,HD,Snapdragon 870,9267975.746202346,7852799.846710074,9014675.89118673,8450971.988991197
15250000.0,16.0,1024,6.36,LTPO OLED,120.0,50,3,Xiaomi,Premium,HD,Snapdragon 8 e,15388331.960722204,7907867.622033139,14059661.838161837,8308181.232125276
15950000.0,16.0,1024,6.31,LTPO AMOLED,120.0,50,3,Vivo,Premium,HD,Dimensity 9500,10566591.756070016,9073320.485965647,12473494.036575668,8402907.66897336
3850000.0,6.0,128,6.72,IPS LCD,120.0,50,2,Realme,Medium,HD,Dimensity 6100,9075287.40824393,5931437.419723134,4382790.110510607,8518776.899995312
4190000.0,4.0,128,6.6,PLS TFT LCD,60.0,50,4,Samsung,Medium,HD,Exynos 850 8,9292345.926800473,12822850.58099795,9884080.519480519,8308181.232125276
13450000.0,16.0,512,6.67,OLED,144.0,50,3,Xiaomi,High,FHD,Snapdragon 8 gen 2,14223366.883116884,7907867.622033139,10590238.349885408,19970160.039960038
6050000.0,16.0,256,6.65,"AMOLED, Full HD+ (1080x2340 pixels) - 144Hz",144.0,64,3,Nubia,Medium,HD,Snapdragon 865,9578331.392745186,10405252.39977414,9884080.519480519,8308181.232125276
6450000.0,12.0,512,6.78,LTPO AMOLED,120.0,50,2,Realme,Medium,HD,Dimensity 8400 max,9730076.685219541,5792195.887445887,12473494.036575668,8402907.66897336
17450000.0,4.0,512,6.1,Super Retina,60.0,12,2,Apple,Premium,HD,A15 Bionic,11589264.415584417,18863897.687678173,9884080.519480519,8308181.232125276
8110000.0,8.0,256,6.4,Dynamic AMOLED 2X,120.0,12,3,Samsung,High,HD,Exynos 2100,9970076.685219541,12822850.58099795,18414076.376004945,8308181.232125276
21500000.0,24.0,1024,6.85,AMOLED,144.0,50,3,Nubia,Premium,HD,Snapdragon 8 e,15388331.960722204,10405252.39977414,9032217.12458396,8308181.232125276
21950000.0,12.0,1024,6.8,Dynamic LTPO AMOLED 2X,120.0,200,4,Samsung,Premium,FHD,Snapdragon 8 gen 3,15453158.54978355,13613271.633629527,11359482.81130634,19536329.449961804
3990000.0,8.0,256,6.6,IPS LCD,120.0,50,1,Nubia,Medium,HD,Unisoc t820,9636743.35188621,10695033.54978355,4392873.934982215,8634637.256053168
12950000.0,16.0,1024,6.78,AMOLED,144.0,64,3,Vivo,High,HD,Snapdragon 8 gen 3,16102073.68142062,8987866.719139446,9032217.12458396,8308181.232125276
6750000.0,8.0,256,6.67,"AMOLED, 120Hz, HDR10+",120.0,48,3,Xiaomi,Medium,HD,Snapdragon 870,9267975.746202346,7852799.846710074,9884080.519480519,8450971.988991197
6450000.0,12.0,256,6.67,IPS LCD,120.0,64,3,Vivo,Medium,HD,Snapdragon 778g,9278169.29560463,8969971.649974223,4396241.229006258,8450971.988991197
13050000.0,8.0,2128,6.67,Super AMOLED,60.0,64,4,Xiaomi,High,HD,Snapdragon 865,9374874.458874458,7588956.679683952,7577429.773929774,8518776.899995312
51250000.0,16.0,512,8.0,Màn trong: Foldable Dynamic LTPO AMOLED 2X | Màn ngoài: Dynamic LTPO AMOLED 2X,120.0,200,3,Samsung,Premium,FHD,Snapdragon 8 gen 3,15920038.738427702,13424795.765908169,9884080.519480519,19559819.54785794
8450000.0,8.0,256,6.67,"IPS LCD, 144Hz, HDR10+, 500 nits (typ), 650 nits (peak)",60.0,64,3,Xiaomi,High,HD,Snapdragon 865,9600046.540964633,7852799.846710074,9884080.519480519,8450971.988991197
3190000.0,6.0,128,6.7,PLS LCD,90.0,50,3,Samsung,Medium,HD,Snapdragon 680,8197720.346320346,12822850.58099795,7027738.76123876,8308181.232125276
4850000.0,12.0,512,6.7,OLED,120.0,50,2,Realme,Medium,HD,Snapdragon 7,9057641.737572772,6119544.246451223,10833669.964955678,8392006.16412573
6650000.0,16.0,512,6.78,LTPO OLED,120.0,50,2,Realme,Medium,HD,Dimensity 8400 max,9720552.875695731,5931437.419723134,14295815.684315685,8518776.899995312
9450000.0,12.0,256,6.67,"Super AMOLED, 144Hz, HDR10+, 1300 nits",144.0,48,3,Xiaomi,High,HD,Snapdragon 870,9284504.088504089,7742930.647583708,10041835.752482811,8402907.66897336
4290000.0,4.0,128,6.55,IPS LCD,60.0,50,2,Vivo,Medium,HD,Snapdragon 680,8043720.346320346,9073905.208193868,4463947.352049148,8392006.16412573
4990000.0,8.0,256,6.78,AMOLED,120.0,50,2,Tecno,Medium,HD,Helio G99,7579459.129106187,5989721.369539551,8930213.511876725,8634637.256053168
6550000.0,16.0,512,6.74,AMOLED,144.0,50,3,Realme,Medium,HD,Snapdragon 8 gen 1,13727574.734356552,6188148.897614014,9032217.12458396,8308181.232125276
4850000.0,8.0,256,6.78,IPS LCD,120.0,108,2,Tecno,Medium,HD,Dimensity 6080,9250504.799548278,6176693.506493507,4344381.985756178,8402907.66897336
9050000.0,8.0,256,6.39,"AMOLED, 6.39 inches, 1080 x 2340 pixels, 19.5:9",60.0,48,3,Xiaomi,High,HD,Snapdragon 710,9330982.290436836,7588956.679683952,9884080.519480519,8518776.899995312
